"bracnh4$EVENT_DTTM","count","Year","Month","Day","Hour"
"2013 08 23 10",23,"2013"," 08"," 23"," 10"
"2013 08 23 11",25,"2013"," 08"," 23"," 11"
"2013 08 23 12",14,"2013"," 08"," 23"," 12"
"2013 08 23 13",24,"2013"," 08"," 23"," 13"
"2013 08 23 14",24,"2013"," 08"," 23"," 14"
"2013 08 23 15",16,"2013"," 08"," 23"," 15"
"2013 08 23 16",15,"2013"," 08"," 23"," 16"
"2013 08 23 17",21,"2013"," 08"," 23"," 17"
"2013 08 23 18",11,"2013"," 08"," 23"," 18"
"2013 08 23 19",3,"2013"," 08"," 23"," 19"
"2013 08 23 20",1,"2013"," 08"," 23"," 20"
"2013 08 24 09",5,"2013"," 08"," 24"," 09"
"2013 08 24 10",9,"2013"," 08"," 24"," 10"
"2013 08 24 11",12,"2013"," 08"," 24"," 11"
"2013 08 24 12",6,"2013"," 08"," 24"," 12"
"2013 08 24 13",16,"2013"," 08"," 24"," 13"
"2013 08 24 14",3,"2013"," 08"," 24"," 14"
"2013 08 26 08",3,"2013"," 08"," 26"," 08"
"2013 08 26 09",9,"2013"," 08"," 26"," 09"
"2013 08 26 10",18,"2013"," 08"," 26"," 10"
"2013 08 26 11",7,"2013"," 08"," 26"," 11"
"2013 08 26 12",27,"2013"," 08"," 26"," 12"
"2013 08 26 13",16,"2013"," 08"," 26"," 13"
"2013 08 26 14",11,"2013"," 08"," 26"," 14"
"2013 08 26 15",17,"2013"," 08"," 26"," 15"
"2013 08 26 16",15,"2013"," 08"," 26"," 16"
"2013 08 26 17",15,"2013"," 08"," 26"," 17"
"2013 08 26 18",27,"2013"," 08"," 26"," 18"
"2013 08 26 19",11,"2013"," 08"," 26"," 19"
"2013 08 26 20",1,"2013"," 08"," 26"," 20"
"2013 08 27 10",4,"2013"," 08"," 27"," 10"
"2013 08 27 11",7,"2013"," 08"," 27"," 11"
"2013 08 27 12",34,"2013"," 08"," 27"," 12"
"2013 08 27 13",26,"2013"," 08"," 27"," 13"
"2013 08 27 14",28,"2013"," 08"," 27"," 14"
"2013 08 27 15",24,"2013"," 08"," 27"," 15"
"2013 08 27 16",16,"2013"," 08"," 27"," 16"
"2013 08 27 17",32,"2013"," 08"," 27"," 17"
"2013 08 27 18",23,"2013"," 08"," 27"," 18"
"2013 08 27 19",4,"2013"," 08"," 27"," 19"
"2013 08 28 08",5,"2013"," 08"," 28"," 08"
"2013 08 28 09",13,"2013"," 08"," 28"," 09"
"2013 08 28 10",12,"2013"," 08"," 28"," 10"
"2013 08 28 11",29,"2013"," 08"," 28"," 11"
"2013 08 28 12",16,"2013"," 08"," 28"," 12"
"2013 08 28 13",10,"2013"," 08"," 28"," 13"
"2013 08 28 14",7,"2013"," 08"," 28"," 14"
"2013 08 28 15",28,"2013"," 08"," 28"," 15"
"2013 08 28 16",8,"2013"," 08"," 28"," 16"
"2013 08 28 17",32,"2013"," 08"," 28"," 17"
"2013 08 28 18",26,"2013"," 08"," 28"," 18"
"2013 08 28 19",10,"2013"," 08"," 28"," 19"
"2013 08 29 09",10,"2013"," 08"," 29"," 09"
"2013 08 29 10",17,"2013"," 08"," 29"," 10"
"2013 08 29 11",12,"2013"," 08"," 29"," 11"
"2013 08 29 12",3,"2013"," 08"," 29"," 12"
"2013 08 29 13",23,"2013"," 08"," 29"," 13"
"2013 08 29 14",24,"2013"," 08"," 29"," 14"
"2013 08 29 15",38,"2013"," 08"," 29"," 15"
"2013 08 29 16",11,"2013"," 08"," 29"," 16"
"2013 08 29 17",19,"2013"," 08"," 29"," 17"
"2013 08 29 18",31,"2013"," 08"," 29"," 18"
"2013 08 29 19",16,"2013"," 08"," 29"," 19"
"2013 08 30 08",1,"2013"," 08"," 30"," 08"
"2013 08 30 09",8,"2013"," 08"," 30"," 09"
"2013 08 30 10",16,"2013"," 08"," 30"," 10"
"2013 08 30 11",20,"2013"," 08"," 30"," 11"
"2013 08 30 12",21,"2013"," 08"," 30"," 12"
"2013 08 30 13",27,"2013"," 08"," 30"," 13"
"2013 08 30 14",14,"2013"," 08"," 30"," 14"
"2013 08 30 15",23,"2013"," 08"," 30"," 15"
"2013 08 30 16",19,"2013"," 08"," 30"," 16"
"2013 08 30 17",18,"2013"," 08"," 30"," 17"
"2013 08 30 18",16,"2013"," 08"," 30"," 18"
"2013 08 30 19",3,"2013"," 08"," 30"," 19"
"2013 08 31 09",7,"2013"," 08"," 31"," 09"
"2013 08 31 10",11,"2013"," 08"," 31"," 10"
"2013 08 31 11",20,"2013"," 08"," 31"," 11"
"2013 08 31 12",7,"2013"," 08"," 31"," 12"
"2013 08 31 13",7,"2013"," 08"," 31"," 13"
"2013 08 31 14",2,"2013"," 08"," 31"," 14"
"2013 09 02 08",6,"2013"," 09"," 02"," 08"
"2013 09 02 09",2,"2013"," 09"," 02"," 09"
"2013 09 02 10",12,"2013"," 09"," 02"," 10"
"2013 09 02 11",29,"2013"," 09"," 02"," 11"
"2013 09 02 12",31,"2013"," 09"," 02"," 12"
"2013 09 02 13",20,"2013"," 09"," 02"," 13"
"2013 09 02 14",8,"2013"," 09"," 02"," 14"
"2013 09 02 15",14,"2013"," 09"," 02"," 15"
"2013 09 02 16",22,"2013"," 09"," 02"," 16"
"2013 09 02 17",17,"2013"," 09"," 02"," 17"
"2013 09 02 18",6,"2013"," 09"," 02"," 18"
"2013 09 02 19",4,"2013"," 09"," 02"," 19"
"2013 09 03 12",7,"2013"," 09"," 03"," 12"
"2013 09 03 13",8,"2013"," 09"," 03"," 13"
"2013 09 03 14",13,"2013"," 09"," 03"," 14"
"2013 09 03 15",12,"2013"," 09"," 03"," 15"
"2013 09 03 16",11,"2013"," 09"," 03"," 16"
"2013 09 03 17",12,"2013"," 09"," 03"," 17"
"2013 09 03 18",36,"2013"," 09"," 03"," 18"
"2013 09 03 19",5,"2013"," 09"," 03"," 19"
"2013 09 04 08",2,"2013"," 09"," 04"," 08"
"2013 09 04 09",15,"2013"," 09"," 04"," 09"
"2013 09 04 11",12,"2013"," 09"," 04"," 11"
"2013 09 04 12",12,"2013"," 09"," 04"," 12"
"2013 09 04 13",7,"2013"," 09"," 04"," 13"
"2013 09 04 14",25,"2013"," 09"," 04"," 14"
"2013 09 04 15",21,"2013"," 09"," 04"," 15"
"2013 09 04 16",9,"2013"," 09"," 04"," 16"
"2013 09 04 17",4,"2013"," 09"," 04"," 17"
"2013 09 04 18",10,"2013"," 09"," 04"," 18"
"2013 09 04 19",7,"2013"," 09"," 04"," 19"
"2013 09 05 08",2,"2013"," 09"," 05"," 08"
"2013 09 05 09",1,"2013"," 09"," 05"," 09"
"2013 09 05 10",1,"2013"," 09"," 05"," 10"
"2013 09 05 11",11,"2013"," 09"," 05"," 11"
"2013 09 05 12",5,"2013"," 09"," 05"," 12"
"2013 09 05 14",19,"2013"," 09"," 05"," 14"
"2013 09 05 15",23,"2013"," 09"," 05"," 15"
"2013 09 05 16",10,"2013"," 09"," 05"," 16"
"2013 09 05 17",8,"2013"," 09"," 05"," 17"
"2013 09 05 18",12,"2013"," 09"," 05"," 18"
"2013 09 05 19",4,"2013"," 09"," 05"," 19"
"2013 09 06 08",2,"2013"," 09"," 06"," 08"
"2013 09 06 09",18,"2013"," 09"," 06"," 09"
"2013 09 06 10",6,"2013"," 09"," 06"," 10"
"2013 09 06 11",10,"2013"," 09"," 06"," 11"
"2013 09 06 12",2,"2013"," 09"," 06"," 12"
"2013 09 06 13",40,"2013"," 09"," 06"," 13"
"2013 09 06 14",9,"2013"," 09"," 06"," 14"
"2013 09 06 16",15,"2013"," 09"," 06"," 16"
"2013 09 06 17",18,"2013"," 09"," 06"," 17"
"2013 09 06 18",7,"2013"," 09"," 06"," 18"
"2013 09 06 19",7,"2013"," 09"," 06"," 19"
"2013 09 07 09",9,"2013"," 09"," 07"," 09"
"2013 09 07 10",6,"2013"," 09"," 07"," 10"
"2013 09 07 11",15,"2013"," 09"," 07"," 11"
"2013 09 07 12",14,"2013"," 09"," 07"," 12"
"2013 09 07 13",24,"2013"," 09"," 07"," 13"
"2013 09 07 14",5,"2013"," 09"," 07"," 14"
"2013 09 09 08",1,"2013"," 09"," 09"," 08"
"2013 09 09 09",9,"2013"," 09"," 09"," 09"
"2013 09 09 10",8,"2013"," 09"," 09"," 10"
"2013 09 09 11",21,"2013"," 09"," 09"," 11"
"2013 09 09 12",24,"2013"," 09"," 09"," 12"
"2013 09 09 13",14,"2013"," 09"," 09"," 13"
"2013 09 09 14",10,"2013"," 09"," 09"," 14"
"2013 09 09 15",14,"2013"," 09"," 09"," 15"
"2013 09 09 16",10,"2013"," 09"," 09"," 16"
"2013 09 09 17",22,"2013"," 09"," 09"," 17"
"2013 09 09 18",10,"2013"," 09"," 09"," 18"
"2013 09 09 19",7,"2013"," 09"," 09"," 19"
"2013 09 10 09",12,"2013"," 09"," 10"," 09"
"2013 09 10 10",22,"2013"," 09"," 10"," 10"
"2013 09 10 11",5,"2013"," 09"," 10"," 11"
"2013 09 10 12",11,"2013"," 09"," 10"," 12"
"2013 09 10 13",6,"2013"," 09"," 10"," 13"
"2013 09 10 14",6,"2013"," 09"," 10"," 14"
"2013 09 10 15",16,"2013"," 09"," 10"," 15"
"2013 09 10 16",14,"2013"," 09"," 10"," 16"
"2013 09 10 17",15,"2013"," 09"," 10"," 17"
"2013 09 10 18",1,"2013"," 09"," 10"," 18"
"2013 09 10 19",9,"2013"," 09"," 10"," 19"
"2013 09 11 08",6,"2013"," 09"," 11"," 08"
"2013 09 11 09",9,"2013"," 09"," 11"," 09"
"2013 09 11 10",2,"2013"," 09"," 11"," 10"
"2013 09 11 11",7,"2013"," 09"," 11"," 11"
"2013 09 11 12",9,"2013"," 09"," 11"," 12"
"2013 09 11 13",4,"2013"," 09"," 11"," 13"
"2013 09 11 14",7,"2013"," 09"," 11"," 14"
"2013 09 11 15",9,"2013"," 09"," 11"," 15"
"2013 09 11 16",6,"2013"," 09"," 11"," 16"
"2013 09 11 17",12,"2013"," 09"," 11"," 17"
"2013 09 11 18",4,"2013"," 09"," 11"," 18"
"2013 09 11 19",14,"2013"," 09"," 11"," 19"
"2013 09 12 08",6,"2013"," 09"," 12"," 08"
"2013 09 12 09",6,"2013"," 09"," 12"," 09"
"2013 09 12 10",16,"2013"," 09"," 12"," 10"
"2013 09 12 11",16,"2013"," 09"," 12"," 11"
"2013 09 12 12",14,"2013"," 09"," 12"," 12"
"2013 09 12 13",5,"2013"," 09"," 12"," 13"
"2013 09 12 14",7,"2013"," 09"," 12"," 14"
"2013 09 12 15",17,"2013"," 09"," 12"," 15"
"2013 09 12 16",9,"2013"," 09"," 12"," 16"
"2013 09 12 17",13,"2013"," 09"," 12"," 17"
"2013 09 12 18",4,"2013"," 09"," 12"," 18"
"2013 09 12 19",14,"2013"," 09"," 12"," 19"
"2013 09 13 08",3,"2013"," 09"," 13"," 08"
"2013 09 13 09",10,"2013"," 09"," 13"," 09"
"2013 09 13 10",11,"2013"," 09"," 13"," 10"
"2013 09 13 11",11,"2013"," 09"," 13"," 11"
"2013 09 13 12",12,"2013"," 09"," 13"," 12"
"2013 09 13 13",18,"2013"," 09"," 13"," 13"
"2013 09 13 14",19,"2013"," 09"," 13"," 14"
"2013 09 13 15",7,"2013"," 09"," 13"," 15"
"2013 09 13 16",21,"2013"," 09"," 13"," 16"
"2013 09 13 17",13,"2013"," 09"," 13"," 17"
"2013 09 13 18",14,"2013"," 09"," 13"," 18"
"2013 09 13 19",12,"2013"," 09"," 13"," 19"
"2013 09 14 09",5,"2013"," 09"," 14"," 09"
"2013 09 14 10",7,"2013"," 09"," 14"," 10"
"2013 09 14 11",20,"2013"," 09"," 14"," 11"
"2013 09 14 12",13,"2013"," 09"," 14"," 12"
"2013 09 14 13",13,"2013"," 09"," 14"," 13"
"2013 09 14 14",2,"2013"," 09"," 14"," 14"
"2013 09 16 08",9,"2013"," 09"," 16"," 08"
"2013 09 16 09",15,"2013"," 09"," 16"," 09"
"2013 09 16 10",6,"2013"," 09"," 16"," 10"
"2013 09 16 11",15,"2013"," 09"," 16"," 11"
"2013 09 16 12",24,"2013"," 09"," 16"," 12"
"2013 09 16 13",21,"2013"," 09"," 16"," 13"
"2013 09 16 14",18,"2013"," 09"," 16"," 14"
"2013 09 16 15",25,"2013"," 09"," 16"," 15"
"2013 09 16 16",8,"2013"," 09"," 16"," 16"
"2013 09 16 17",9,"2013"," 09"," 16"," 17"
"2013 09 16 18",11,"2013"," 09"," 16"," 18"
"2013 09 16 19",1,"2013"," 09"," 16"," 19"
"2013 09 17 09",3,"2013"," 09"," 17"," 09"
"2013 09 17 10",5,"2013"," 09"," 17"," 10"
"2013 09 17 11",15,"2013"," 09"," 17"," 11"
"2013 09 17 12",17,"2013"," 09"," 17"," 12"
"2013 09 17 13",10,"2013"," 09"," 17"," 13"
"2013 09 17 14",1,"2013"," 09"," 17"," 14"
"2013 09 17 15",20,"2013"," 09"," 17"," 15"
"2013 09 17 16",12,"2013"," 09"," 17"," 16"
"2013 09 17 17",10,"2013"," 09"," 17"," 17"
"2013 09 17 18",15,"2013"," 09"," 17"," 18"
"2013 09 17 19",11,"2013"," 09"," 17"," 19"
"2013 09 18 08",3,"2013"," 09"," 18"," 08"
"2013 09 18 09",14,"2013"," 09"," 18"," 09"
"2013 09 18 10",1,"2013"," 09"," 18"," 10"
"2013 09 18 11",3,"2013"," 09"," 18"," 11"
"2013 09 18 13",6,"2013"," 09"," 18"," 13"
"2013 09 18 14",14,"2013"," 09"," 18"," 14"
"2013 09 18 15",21,"2013"," 09"," 18"," 15"
"2013 09 18 16",5,"2013"," 09"," 18"," 16"
"2013 09 18 17",20,"2013"," 09"," 18"," 17"
"2013 09 18 18",16,"2013"," 09"," 18"," 18"
"2013 09 18 19",3,"2013"," 09"," 18"," 19"
"2013 09 19 08",3,"2013"," 09"," 19"," 08"
"2013 09 19 09",12,"2013"," 09"," 19"," 09"
"2013 09 19 10",14,"2013"," 09"," 19"," 10"
"2013 09 19 11",31,"2013"," 09"," 19"," 11"
"2013 09 19 12",24,"2013"," 09"," 19"," 12"
"2013 09 19 13",3,"2013"," 09"," 19"," 13"
"2013 09 19 14",19,"2013"," 09"," 19"," 14"
"2013 09 19 15",23,"2013"," 09"," 19"," 15"
"2013 09 19 16",18,"2013"," 09"," 19"," 16"
"2013 09 19 17",22,"2013"," 09"," 19"," 17"
"2013 09 19 18",10,"2013"," 09"," 19"," 18"
"2013 09 19 19",4,"2013"," 09"," 19"," 19"
"2013 09 20 08",5,"2013"," 09"," 20"," 08"
"2013 09 20 09",11,"2013"," 09"," 20"," 09"
"2013 09 20 10",8,"2013"," 09"," 20"," 10"
"2013 09 20 11",15,"2013"," 09"," 20"," 11"
"2013 09 20 13",22,"2013"," 09"," 20"," 13"
"2013 09 20 14",14,"2013"," 09"," 20"," 14"
"2013 09 20 15",9,"2013"," 09"," 20"," 15"
"2013 09 20 16",23,"2013"," 09"," 20"," 16"
"2013 09 20 17",19,"2013"," 09"," 20"," 17"
"2013 09 20 18",8,"2013"," 09"," 20"," 18"
"2013 09 20 19",3,"2013"," 09"," 20"," 19"
"2013 09 21 10",18,"2013"," 09"," 21"," 10"
"2013 09 21 11",11,"2013"," 09"," 21"," 11"
"2013 09 21 12",14,"2013"," 09"," 21"," 12"
"2013 09 21 13",8,"2013"," 09"," 21"," 13"
"2013 09 23 08",6,"2013"," 09"," 23"," 08"
"2013 09 23 09",12,"2013"," 09"," 23"," 09"
"2013 09 23 10",15,"2013"," 09"," 23"," 10"
"2013 09 23 11",20,"2013"," 09"," 23"," 11"
"2013 09 23 12",21,"2013"," 09"," 23"," 12"
"2013 09 23 13",18,"2013"," 09"," 23"," 13"
"2013 09 23 14",11,"2013"," 09"," 23"," 14"
"2013 09 23 15",27,"2013"," 09"," 23"," 15"
"2013 09 23 16",11,"2013"," 09"," 23"," 16"
"2013 09 23 17",21,"2013"," 09"," 23"," 17"
"2013 09 23 18",9,"2013"," 09"," 23"," 18"
"2013 09 23 19",6,"2013"," 09"," 23"," 19"
"2013 09 24 08",6,"2013"," 09"," 24"," 08"
"2013 09 24 09",3,"2013"," 09"," 24"," 09"
"2013 09 24 10",17,"2013"," 09"," 24"," 10"
"2013 09 24 11",25,"2013"," 09"," 24"," 11"
"2013 09 24 12",30,"2013"," 09"," 24"," 12"
"2013 09 24 13",16,"2013"," 09"," 24"," 13"
"2013 09 24 14",24,"2013"," 09"," 24"," 14"
"2013 09 24 15",22,"2013"," 09"," 24"," 15"
"2013 09 24 16",24,"2013"," 09"," 24"," 16"
"2013 09 24 17",12,"2013"," 09"," 24"," 17"
"2013 09 24 18",15,"2013"," 09"," 24"," 18"
"2013 09 24 19",7,"2013"," 09"," 24"," 19"
"2013 09 25 08",14,"2013"," 09"," 25"," 08"
"2013 09 25 09",9,"2013"," 09"," 25"," 09"
"2013 09 25 10",9,"2013"," 09"," 25"," 10"
"2013 09 25 11",12,"2013"," 09"," 25"," 11"
"2013 09 25 12",16,"2013"," 09"," 25"," 12"
"2013 09 25 13",18,"2013"," 09"," 25"," 13"
"2013 09 25 14",14,"2013"," 09"," 25"," 14"
"2013 09 25 15",22,"2013"," 09"," 25"," 15"
"2013 09 25 16",25,"2013"," 09"," 25"," 16"
"2013 09 25 17",17,"2013"," 09"," 25"," 17"
"2013 09 25 18",11,"2013"," 09"," 25"," 18"
"2013 09 25 19",17,"2013"," 09"," 25"," 19"
"2013 09 26 08",8,"2013"," 09"," 26"," 08"
"2013 09 26 09",13,"2013"," 09"," 26"," 09"
"2013 09 26 10",15,"2013"," 09"," 26"," 10"
"2013 09 26 11",12,"2013"," 09"," 26"," 11"
"2013 09 26 12",25,"2013"," 09"," 26"," 12"
"2013 09 26 13",9,"2013"," 09"," 26"," 13"
"2013 09 26 14",19,"2013"," 09"," 26"," 14"
"2013 09 26 15",16,"2013"," 09"," 26"," 15"
"2013 09 26 16",9,"2013"," 09"," 26"," 16"
"2013 09 26 18",12,"2013"," 09"," 26"," 18"
"2013 09 26 19",2,"2013"," 09"," 26"," 19"
"2013 09 27 08",2,"2013"," 09"," 27"," 08"
"2013 09 27 09",2,"2013"," 09"," 27"," 09"
"2013 09 27 10",8,"2013"," 09"," 27"," 10"
"2013 09 27 11",11,"2013"," 09"," 27"," 11"
"2013 09 27 12",11,"2013"," 09"," 27"," 12"
"2013 09 27 13",23,"2013"," 09"," 27"," 13"
"2013 09 27 14",16,"2013"," 09"," 27"," 14"
"2013 09 27 15",15,"2013"," 09"," 27"," 15"
"2013 09 27 16",7,"2013"," 09"," 27"," 16"
"2013 09 27 17",12,"2013"," 09"," 27"," 17"
"2013 09 27 18",4,"2013"," 09"," 27"," 18"
"2013 09 27 19",2,"2013"," 09"," 27"," 19"
"2013 09 28 09",13,"2013"," 09"," 28"," 09"
"2013 09 28 10",6,"2013"," 09"," 28"," 10"
"2013 09 28 11",10,"2013"," 09"," 28"," 11"
"2013 09 28 12",18,"2013"," 09"," 28"," 12"
"2013 09 28 13",17,"2013"," 09"," 28"," 13"
"2013 09 28 14",1,"2013"," 09"," 28"," 14"
"2013 09 30 08",5,"2013"," 09"," 30"," 08"
"2013 09 30 09",20,"2013"," 09"," 30"," 09"
"2013 09 30 10",15,"2013"," 09"," 30"," 10"
"2013 09 30 11",16,"2013"," 09"," 30"," 11"
"2013 09 30 12",18,"2013"," 09"," 30"," 12"
"2013 09 30 13",22,"2013"," 09"," 30"," 13"
"2013 09 30 14",21,"2013"," 09"," 30"," 14"
"2013 09 30 15",17,"2013"," 09"," 30"," 15"
"2013 09 30 16",19,"2013"," 09"," 30"," 16"
"2013 09 30 17",10,"2013"," 09"," 30"," 17"
"2013 09 30 18",14,"2013"," 09"," 30"," 18"
"2013 09 30 19",1,"2013"," 09"," 30"," 19"
"2013 10 01 08",8,"2013"," 10"," 01"," 08"
"2013 10 01 09",8,"2013"," 10"," 01"," 09"
"2013 10 01 10",14,"2013"," 10"," 01"," 10"
"2013 10 01 11",13,"2013"," 10"," 01"," 11"
"2013 10 01 12",13,"2013"," 10"," 01"," 12"
"2013 10 01 13",8,"2013"," 10"," 01"," 13"
"2013 10 01 14",9,"2013"," 10"," 01"," 14"
"2013 10 01 15",19,"2013"," 10"," 01"," 15"
"2013 10 01 16",14,"2013"," 10"," 01"," 16"
"2013 10 01 17",15,"2013"," 10"," 01"," 17"
"2013 10 01 18",23,"2013"," 10"," 01"," 18"
"2013 10 01 19",12,"2013"," 10"," 01"," 19"
"2013 10 02 08",8,"2013"," 10"," 02"," 08"
"2013 10 02 09",7,"2013"," 10"," 02"," 09"
"2013 10 02 10",7,"2013"," 10"," 02"," 10"
"2013 10 02 11",16,"2013"," 10"," 02"," 11"
"2013 10 02 12",14,"2013"," 10"," 02"," 12"
"2013 10 02 13",13,"2013"," 10"," 02"," 13"
"2013 10 02 14",20,"2013"," 10"," 02"," 14"
"2013 10 02 15",21,"2013"," 10"," 02"," 15"
"2013 10 02 16",31,"2013"," 10"," 02"," 16"
"2013 10 02 17",13,"2013"," 10"," 02"," 17"
"2013 10 02 18",9,"2013"," 10"," 02"," 18"
"2013 10 02 19",7,"2013"," 10"," 02"," 19"
"2013 10 03 08",3,"2013"," 10"," 03"," 08"
"2013 10 03 09",15,"2013"," 10"," 03"," 09"
"2013 10 03 10",13,"2013"," 10"," 03"," 10"
"2013 10 03 11",2,"2013"," 10"," 03"," 11"
"2013 10 03 12",11,"2013"," 10"," 03"," 12"
"2013 10 03 13",6,"2013"," 10"," 03"," 13"
"2013 10 03 14",19,"2013"," 10"," 03"," 14"
"2013 10 03 15",22,"2013"," 10"," 03"," 15"
"2013 10 03 16",12,"2013"," 10"," 03"," 16"
"2013 10 03 17",4,"2013"," 10"," 03"," 17"
"2013 10 03 18",8,"2013"," 10"," 03"," 18"
"2013 10 03 19",3,"2013"," 10"," 03"," 19"
"2013 10 04 08",3,"2013"," 10"," 04"," 08"
"2013 10 04 09",6,"2013"," 10"," 04"," 09"
"2013 10 04 10",9,"2013"," 10"," 04"," 10"
"2013 10 04 11",22,"2013"," 10"," 04"," 11"
"2013 10 04 12",17,"2013"," 10"," 04"," 12"
"2013 10 04 13",13,"2013"," 10"," 04"," 13"
"2013 10 04 14",11,"2013"," 10"," 04"," 14"
"2013 10 04 15",15,"2013"," 10"," 04"," 15"
"2013 10 04 16",10,"2013"," 10"," 04"," 16"
"2013 10 04 17",13,"2013"," 10"," 04"," 17"
"2013 10 04 18",14,"2013"," 10"," 04"," 18"
"2013 10 04 19",5,"2013"," 10"," 04"," 19"
"2013 10 05 09",3,"2013"," 10"," 05"," 09"
"2013 10 05 10",11,"2013"," 10"," 05"," 10"
"2013 10 05 11",15,"2013"," 10"," 05"," 11"
"2013 10 05 12",26,"2013"," 10"," 05"," 12"
"2013 10 05 13",22,"2013"," 10"," 05"," 13"
"2013 10 05 14",8,"2013"," 10"," 05"," 14"
"2013 10 07 08",6,"2013"," 10"," 07"," 08"
"2013 10 07 10",26,"2013"," 10"," 07"," 10"
"2013 10 07 11",14,"2013"," 10"," 07"," 11"
"2013 10 07 12",15,"2013"," 10"," 07"," 12"
"2013 10 07 13",6,"2013"," 10"," 07"," 13"
"2013 10 07 14",14,"2013"," 10"," 07"," 14"
"2013 10 07 15",18,"2013"," 10"," 07"," 15"
"2013 10 07 16",22,"2013"," 10"," 07"," 16"
"2013 10 07 17",24,"2013"," 10"," 07"," 17"
"2013 10 07 18",21,"2013"," 10"," 07"," 18"
"2013 10 07 19",4,"2013"," 10"," 07"," 19"
"2013 10 08 08",6,"2013"," 10"," 08"," 08"
"2013 10 08 09",8,"2013"," 10"," 08"," 09"
"2013 10 08 10",18,"2013"," 10"," 08"," 10"
"2013 10 08 11",16,"2013"," 10"," 08"," 11"
"2013 10 08 12",21,"2013"," 10"," 08"," 12"
"2013 10 08 13",24,"2013"," 10"," 08"," 13"
"2013 10 08 14",11,"2013"," 10"," 08"," 14"
"2013 10 08 15",27,"2013"," 10"," 08"," 15"
"2013 10 08 16",23,"2013"," 10"," 08"," 16"
"2013 10 08 17",15,"2013"," 10"," 08"," 17"
"2013 10 08 18",49,"2013"," 10"," 08"," 18"
"2013 10 08 19",30,"2013"," 10"," 08"," 19"
"2013 10 09 08",6,"2013"," 10"," 09"," 08"
"2013 10 09 09",1,"2013"," 10"," 09"," 09"
"2013 10 09 10",20,"2013"," 10"," 09"," 10"
"2013 10 09 11",8,"2013"," 10"," 09"," 11"
"2013 10 09 12",15,"2013"," 10"," 09"," 12"
"2013 10 09 13",12,"2013"," 10"," 09"," 13"
"2013 10 09 14",11,"2013"," 10"," 09"," 14"
"2013 10 09 15",14,"2013"," 10"," 09"," 15"
"2013 10 09 16",12,"2013"," 10"," 09"," 16"
"2013 10 09 17",13,"2013"," 10"," 09"," 17"
"2013 10 09 18",15,"2013"," 10"," 09"," 18"
"2013 10 09 19",6,"2013"," 10"," 09"," 19"
"2013 10 09 20",1,"2013"," 10"," 09"," 20"
"2013 10 10 08",17,"2013"," 10"," 10"," 08"
"2013 10 10 09",18,"2013"," 10"," 10"," 09"
"2013 10 10 10",14,"2013"," 10"," 10"," 10"
"2013 10 10 11",25,"2013"," 10"," 10"," 11"
"2013 10 10 12",7,"2013"," 10"," 10"," 12"
"2013 10 10 13",19,"2013"," 10"," 10"," 13"
"2013 10 10 14",14,"2013"," 10"," 10"," 14"
"2013 10 10 15",15,"2013"," 10"," 10"," 15"
"2013 10 10 16",20,"2013"," 10"," 10"," 16"
"2013 10 10 17",10,"2013"," 10"," 10"," 17"
"2013 10 10 18",26,"2013"," 10"," 10"," 18"
"2013 10 10 19",6,"2013"," 10"," 10"," 19"
"2013 10 10 20",1,"2013"," 10"," 10"," 20"
"2013 10 11 08",11,"2013"," 10"," 11"," 08"
"2013 10 11 09",13,"2013"," 10"," 11"," 09"
"2013 10 11 10",9,"2013"," 10"," 11"," 10"
"2013 10 11 11",16,"2013"," 10"," 11"," 11"
"2013 10 11 12",22,"2013"," 10"," 11"," 12"
"2013 10 11 13",8,"2013"," 10"," 11"," 13"
"2013 10 11 14",14,"2013"," 10"," 11"," 14"
"2013 10 11 15",23,"2013"," 10"," 11"," 15"
"2013 10 11 16",17,"2013"," 10"," 11"," 16"
"2013 10 11 17",11,"2013"," 10"," 11"," 17"
"2013 10 11 18",9,"2013"," 10"," 11"," 18"
"2013 10 11 19",14,"2013"," 10"," 11"," 19"
"2013 10 11 20",1,"2013"," 10"," 11"," 20"
"2013 10 12 10",5,"2013"," 10"," 12"," 10"
"2013 10 12 11",7,"2013"," 10"," 12"," 11"
"2013 10 12 12",16,"2013"," 10"," 12"," 12"
"2013 10 12 13",13,"2013"," 10"," 12"," 13"
"2013 10 12 14",3,"2013"," 10"," 12"," 14"
"2013 10 14 08",3,"2013"," 10"," 14"," 08"
"2013 10 14 09",8,"2013"," 10"," 14"," 09"
"2013 10 14 10",19,"2013"," 10"," 14"," 10"
"2013 10 14 11",10,"2013"," 10"," 14"," 11"
"2013 10 14 12",4,"2013"," 10"," 14"," 12"
"2013 10 14 13",10,"2013"," 10"," 14"," 13"
"2013 10 14 14",14,"2013"," 10"," 14"," 14"
"2013 10 14 15",22,"2013"," 10"," 14"," 15"
"2013 10 14 16",22,"2013"," 10"," 14"," 16"
"2013 10 14 17",22,"2013"," 10"," 14"," 17"
"2013 10 14 18",26,"2013"," 10"," 14"," 18"
"2013 10 14 19",8,"2013"," 10"," 14"," 19"
"2013 10 15 08",6,"2013"," 10"," 15"," 08"
"2013 10 15 09",12,"2013"," 10"," 15"," 09"
"2013 10 15 10",8,"2013"," 10"," 15"," 10"
"2013 10 15 11",8,"2013"," 10"," 15"," 11"
"2013 10 15 12",19,"2013"," 10"," 15"," 12"
