"count","Year","Month","Day","Hour"
42.6787868365,2014,9,6,18
20.0179238272,2014,9,6,19
0.371595808714,2014,9,6,20
0.0345670519734,2014,9,6,21
0.00504102841279,2014,9,6,22
0.332707875244,2014,9,6,23
19.264765315,2014,9,8,8
51.1076811576,2014,9,8,9
73.9344006044,2014,9,8,10
84.4996760107,2014,9,8,11
93.2044664464,2014,9,8,12
94.773422433,2014,9,8,13
84.7024211677,2014,9,8,14
82.800857113,2014,9,8,15
81.4531981279,2014,9,8,16
80.5229556426,2014,9,8,17
78.532607761,2014,9,8,18
36.8346871276,2014,9,8,19
0.68376798064,2014,9,8,20
0.0636063237805,2014,9,8,21
0.00927592221799,2014,9,8,22
0.612210866387,2014,9,8,23
18.8183049369,2014,9,9,8
49.9232621273,2014,9,9,9
72.2209730121,2014,9,9,10
82.541398467,2014,9,9,11
91.0444556365,2014,9,9,12
92.5770511135,2014,9,9,13
82.7394450109,2014,9,9,14
80.8819496481,2014,9,9,15
79.5655226209,2014,9,9,16
78.6568384783,2014,9,9,17
76.7126168511,2014,9,9,18
35.9810443205,2014,9,9,19
0.667921677497,2014,9,9,20
0.0621322490695,2014,9,9,21
0.0090609529893,2014,9,9,22
0.598022897294,2014,9,9,23
10.7150490744,2014,9,10,8
28.4260567273,2014,9,10,9
41.1222622133,2014,9,10,10
46.9986610488,2014,9,10,11
51.8402594371,2014,9,10,12
52.7129116661,2014,9,10,13
47.1114277642,2014,9,10,14
46.053779159,2014,9,10,15
45.3042121685,2014,9,10,16
44.7868119449,2014,9,10,17
43.6797818369,2014,9,10,18
20.4874273711,2014,9,10,19
0.380311275443,2014,9,10,20
0.0353777930645,2014,9,10,21
0.00515926148857,2014,9,10,22
0.340511258246,2014,9,10,23
6.89781284165,2014,9,11,8
18.2992740182,2014,9,11,9
26.4724562998,2014,9,11,10
30.2553880502,2014,9,11,11
33.3721670127,2014,9,11,12
33.933936885,2014,9,11,13
30.3279816232,2014,9,11,14
29.6471203336,2014,9,11,15
29.1645865835,2014,9,11,16
28.8315101895,2014,9,11,17
28.1188595575,2014,9,11,18
13.1887813702,2014,9,11,19
0.244825383567,2014,9,11,20
0.0227744542853,2014,9,11,21
0.00332127458327,2014,9,11,22
